2025-07-19 06:06:51 | SmartKISCollector | INFO     | __init__        | ✅ SmartKISCollector 초기화 완료
🔍 종목096530 (096530) 재료 분석 중...
2025-07-19 06:13:47 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 종목096530 뉴스 검색 중...
2025-07-19 06:13:51 | NewsCollector | INFO     | search_stock_news_naver |    📰 종목096530 뉴스 8개 수집
2025-07-19 06:13:51 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: 미래에셋증권, 6월 넷째주 등 11종목매수 추천...
2025-07-19 06:13:51 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 매수
2025-07-19 06:13:51 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 빅터뉴스 신진호 기자 미래에셋증권이 6월 넷째주(23~27일) 하이브 등 11종목을 매수 ...
2025-07-19 06:13:51 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 현지법인, 매수
2025-07-19 06:13:51 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: 거래소, 내달주식선물·주식옵션 각각 5종목추가 상장...
2025-07-19 06:13:51 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 상장
2025-07-19 06:13:51 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: 밸류업지수 첫 정기변경…현대로템 등 27개종목편입...
2025-07-19 06:13:51 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 편입
2025-07-19 06:13:51 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 4개종목이 빠지면서 1개종목이 줄었습니다. 헬스케어는 한미사이언스[008930], 원텍[3...
2025-07-19 06:13:51 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 헬스케어, 주주가치, 편입
2025-07-19 06:13:51 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 장기재료 (가중치 점수: 11.01)
2025-07-19 06:13:51 | AnalysisEngine | INFO     | calculate_news_sentiment_score |    📰 뉴스 분석: 장기재료 (재료점수: 11.0, 최종점수: 88.1)
2025-07-19 06:13:51 | SupplyDemandAnalyzer | INFO     | analyze         | 📊 수급 분석 시작 - 096530
2025-07-19 06:13:51 | SupplyDemandAnalyzer | INFO     | analyze         | ✅ 수급 분석 완료 - 096530 점수: 58.4
2025-07-19 06:13:51 | ChartPatternAnalyzer | INFO     | analyze         | 📈 차트패턴 분석 시작 - 096530 (096530)
2025-07-19 06:13:51 | PatternDetector | INFO     | detect_patterns | 🔍 패턴 감지 시작 - 096530 (096530)
2025-07-19 06:13:51 | PatternDetector | INFO     | detect_patterns | ✅ 패턴 감지 완료 - 096530 (096530): 1개 패턴, 점수: 56.5
2025-07-19 06:13:51 | ChartPatternAnalyzer | INFO     | analyze         | ✅ 096530 (096530) 패턴 분석 완료: 1개 패턴, 점수: 56.5
2025-07-19 06:13:51 | AnalysisEngine | INFO     | analyze_comprehensive | ✅ 096530 분석 완료 - 점수: 63.5, 추천: WEAK_BUY
2025-07-19 06:13:52 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 쿠쿠홀딩스 (192400) 재료 분석 중...
2025-07-19 06:13:52 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 쿠쿠홀딩스 뉴스 검색 중...
2025-07-19 06:13:56 | NewsCollector | INFO     | search_stock_news_naver |    📰 쿠쿠홀딩스 뉴스 9개 수집
2025-07-19 06:13:56 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 쿠쿠홀딩스는 최근 보일러 제품군 신설을 위한 사전 작업으로, 보일러 연구개발(R&D) 프로...
2025-07-19 06:13:56 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 연구개발
2025-07-19 06:13:56 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 14일 렌털업계에 따르면 쿠쿠그룹 지주사쿠쿠홀딩스는 지난 상반기부터 보일러 연구개발(R&D...
2025-07-19 06:13:56 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 연구개발
2025-07-19 06:13:56 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 반대로 렌털 기반 생활가전기업인쿠쿠는 보일러 시장 진출을 공식화하며 업역 확장에 나섰다.쿠...
2025-07-19 06:13:56 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 연구개발
2025-07-19 06:13:56 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 생활 가전 및 렌털기업인쿠쿠그룹이 가정용 보일러 시장 진출을 추진한다. 최근 경동나비엔, ...
2025-07-19 06:13:56 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 연구개발
2025-07-19 06:13:56 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 15일 쿠쿠에 따르면 쿠쿠홀딩스(192400)는 최근 보일러 연구개발 프로젝트 매니저(PM...
2025-07-19 06:13:56 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 연구개발, 경쟁사
2025-07-19 06:13:56 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 중기재료 (가중치 점수: 12.02)
2025-07-19 06:13:56 | AnalysisEngine | INFO     | analyze_comprehensive | 🔬 192400 (쿠쿠홀딩스) 종합 분석 시작 (수급+차트패턴 포함)...
2025-07-19 06:13:56 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 쿠쿠홀딩스 (192400) 재료 분석 중...
2025-07-19 06:13:56 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 쿠쿠홀딩스 뉴스 검색 중...
2025-07-19 06:14:00 | NewsCollector | INFO     | search_stock_news_naver |    📰 쿠쿠홀딩스 뉴스 9개 수집
2025-07-19 06:14:00 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 쿠쿠홀딩스는 최근 보일러 제품군 신설을 위한 사전 작업으로, 보일러 연구개발(R&D) 프로...
2025-07-19 06:14:00 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 연구개발
2025-07-19 06:14:00 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 14일 렌털업계에 따르면 쿠쿠그룹 지주사쿠쿠홀딩스는 지난 상반기부터 보일러 연구개발(R&D...
2025-07-19 06:14:00 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 연구개발
2025-07-19 06:14:00 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 반대로 렌털 기반 생활가전기업인쿠쿠는 보일러 시장 진출을 공식화하며 업역 확장에 나섰다.쿠...
2025-07-19 06:14:00 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 연구개발
2025-07-19 06:14:00 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 생활 가전 및 렌털기업인쿠쿠그룹이 가정용 보일러 시장 진출을 추진한다. 최근 경동나비엔, ...
2025-07-19 06:14:00 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 연구개발
2025-07-19 06:14:00 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 15일 쿠쿠에 따르면 쿠쿠홀딩스(192400)는 최근 보일러 연구개발 프로젝트 매니저(PM...
2025-07-19 06:14:00 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 연구개발, 경쟁사
2025-07-19 06:14:00 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 중기재료 (가중치 점수: 12.02)
2025-07-19 06:14:00 | AnalysisEngine | INFO     | calculate_news_sentiment_score |    📰 뉴스 분석: 중기재료 (재료점수: 12.0, 최종점수: 83.9)
2025-07-19 06:14:00 | SupplyDemandAnalyzer | INFO     | analyze         | 📊 수급 분석 시작 - 192400
2025-07-19 06:14:00 | SupplyDemandAnalyzer | INFO     | analyze         | ✅ 수급 분석 완료 - 192400 점수: 37.4
2025-07-19 06:14:00 | ChartPatternAnalyzer | INFO     | analyze         | 📈 차트패턴 분석 시작 - 192400 (192400)
2025-07-19 06:14:00 | PatternDetector | INFO     | detect_patterns | 🔍 패턴 감지 시작 - 192400 (192400)
2025-07-19 06:14:00 | PatternDetector | INFO     | detect_patterns | ✅ 패턴 감지 완료 - 192400 (192400): 1개 패턴, 점수: 56.5
2025-07-19 06:14:00 | ChartPatternAnalyzer | INFO     | analyze         | ✅ 192400 (192400) 패턴 분석 완료: 1개 패턴, 점수: 56.5
2025-07-19 06:14:00 | AnalysisEngine | INFO     | analyze_comprehensive | ✅ 192400 분석 완료 - 점수: 67.1, 추천: BUY
2025-07-19 06:14:00 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 동진쎄미켐 (005290) 재료 분석 중...
2025-07-19 06:14:00 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 동진쎄미켐 뉴스 검색 중...
2025-07-19 06:14:05 | NewsCollector | INFO     | search_stock_news_naver |    📰 동진쎄미켐 뉴스 10개 수집
2025-07-19 06:14:05 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: [오늘의 주목주] '호실적과 주주환원' 고려아연 7%대 상승, 코스닥동진......
2025-07-19 06:14:05 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 주주환원
2025-07-19 06:14:05 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: 동진쎄미켐은 코스닥 시장에 상장된 반도체 소재 전문기업으로, 기술주 변동성 확대에 따라 주...
2025-07-19 06:14:05 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 상장
2025-07-19 06:14:05 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 단기재료 (가중치 점수: 2.02)
2025-07-19 06:14:05 | AnalysisEngine | INFO     | analyze_comprehensive | 🔬 005290 (동진쎄미켐) 종합 분석 시작 (수급+차트패턴 포함)...
2025-07-19 06:14:05 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 동진쎄미켐 (005290) 재료 분석 중...
2025-07-19 06:14:05 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 동진쎄미켐 뉴스 검색 중...
2025-07-19 06:14:09 | NewsCollector | INFO     | search_stock_news_naver |    📰 동진쎄미켐 뉴스 10개 수집
2025-07-19 06:14:09 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: [오늘의 주목주] '호실적과 주주환원' 고려아연 7%대 상승, 코스닥동진......
2025-07-19 06:14:09 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 주주환원
2025-07-19 06:14:09 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: 동진쎄미켐은 코스닥 시장에 상장된 반도체 소재 전문기업으로, 기술주 변동성 확대에 따라 주...
2025-07-19 06:14:09 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 상장
2025-07-19 06:14:09 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 단기재료 (가중치 점수: 2.02)
2025-07-19 06:14:09 | AnalysisEngine | INFO     | calculate_news_sentiment_score |    📰 뉴스 분석: 단기재료 (재료점수: 2.0, 최종점수: 59.5)
2025-07-19 06:14:09 | SupplyDemandAnalyzer | INFO     | analyze         | 📊 수급 분석 시작 - 005290
2025-07-19 06:14:09 | SupplyDemandAnalyzer | INFO     | analyze         | ✅ 수급 분석 완료 - 005290 점수: 37.4
2025-07-19 06:14:09 | ChartPatternAnalyzer | INFO     | analyze         | 📈 차트패턴 분석 시작 - 005290 (005290)
2025-07-19 06:14:09 | PatternDetector | INFO     | detect_patterns | 🔍 패턴 감지 시작 - 005290 (005290)
2025-07-19 06:14:09 | PatternDetector | INFO     | detect_patterns | ✅ 패턴 감지 완료 - 005290 (005290): 0개 패턴, 점수: 50.0
2025-07-19 06:14:09 | ChartPatternAnalyzer | INFO     | analyze         | 📊 005290 (005290) 패턴 감지 결과: 명확한 패턴 없음
2025-07-19 06:14:09 | ChartPatternAnalyzer | INFO     | _create_basic_pattern_result | 📊 005290 기본 패턴 분석 완료: 점수 50, 패턴 ['횡보_패턴']
2025-07-19 06:14:09 | AnalysisEngine | INFO     | analyze_comprehensive | ✅ 005290 분석 완료 - 점수: 54.9, 추천: HOLD
2025-07-19 06:14:09 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 롯데지주 (004990) 재료 분석 중...
2025-07-19 06:14:09 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 롯데지주 뉴스 검색 중...
2025-07-19 06:14:14 | NewsCollector | INFO     | search_stock_news_naver |    📰 롯데지주 뉴스 10개 수집
2025-07-19 06:14:14 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 소액주주가롯데지주주목하는 이유, 신동빈롯데지주자회사 상장 속도낼까 ● 이재명 정부 기후정책...
2025-07-19 06:14:14 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 회복, 자회사 상장, 상장
2025-07-19 06:14:14 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 신동빈롯데회장은 '2025년 하반기 VCM(Value Creation Meeting)'에서...
2025-07-19 06:14:14 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 회복, 합병, 매수...
2025-07-19 06:14:14 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 중기재료 (가중치 점수: 9.03)
2025-07-19 06:14:14 | AnalysisEngine | INFO     | analyze_comprehensive | 🔬 004990 (롯데지주) 종합 분석 시작 (수급+차트패턴 포함)...
2025-07-19 06:14:14 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 롯데지주 (004990) 재료 분석 중...
2025-07-19 06:14:14 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 롯데지주 뉴스 검색 중...
2025-07-19 06:14:18 | NewsCollector | INFO     | search_stock_news_naver |    📰 롯데지주 뉴스 10개 수집
2025-07-19 06:14:18 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 소액주주가롯데지주주목하는 이유, 신동빈롯데지주자회사 상장 속도낼까 ● 이재명 정부 기후정책...
2025-07-19 06:14:18 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 회복, 자회사 상장, 상장
2025-07-19 06:14:18 | NewsCollector | INFO     | analyze_stock_materials |    📄 중기재료: 신동빈롯데회장은 '2025년 하반기 VCM(Value Creation Meeting)'에서...
2025-07-19 06:14:18 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 회복, 합병, 매수...
2025-07-19 06:14:18 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 중기재료 (가중치 점수: 9.03)
2025-07-19 06:14:18 | AnalysisEngine | INFO     | calculate_news_sentiment_score |    📰 뉴스 분석: 중기재료 (재료점수: 9.0, 최종점수: 76.9)
2025-07-19 06:14:18 | SupplyDemandAnalyzer | INFO     | analyze         | 📊 수급 분석 시작 - 004990
2025-07-19 06:14:18 | SupplyDemandAnalyzer | INFO     | analyze         | ✅ 수급 분석 완료 - 004990 점수: 47.9
2025-07-19 06:14:18 | ChartPatternAnalyzer | INFO     | analyze         | 📈 차트패턴 분석 시작 - 004990 (004990)
2025-07-19 06:14:18 | PatternDetector | INFO     | detect_patterns | 🔍 패턴 감지 시작 - 004990 (004990)
2025-07-19 06:14:18 | PatternDetector | INFO     | detect_patterns | ✅ 패턴 감지 완료 - 004990 (004990): 1개 패턴, 점수: 56.5
2025-07-19 06:14:18 | ChartPatternAnalyzer | INFO     | analyze         | ✅ 004990 (004990) 패턴 분석 완료: 1개 패턴, 점수: 56.5
2025-07-19 06:14:18 | AnalysisEngine | INFO     | analyze_comprehensive | ✅ 004990 분석 완료 - 점수: 57.2, 추천: WEAK_BUY
2025-07-19 06:14:18 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 종목026960 (026960) 재료 분석 중...
2025-07-19 06:14:18 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 종목026960 뉴스 검색 중...
2025-07-19 06:14:22 | NewsCollector | INFO     | search_stock_news_naver |    📰 종목026960 뉴스 9개 수집
2025-07-19 06:14:22 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: '추경 효과' 누리고, '관세 리스크' 피하고…내수주 랠리[핫종목]...
2025-07-19 06:14:22 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 수주
2025-07-19 06:14:22 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 코스피 시장에서는 동서(종목코드026960)가 공매도 과열종목으로 지정됐으며, 코스닥 시장...
2025-07-19 06:14:22 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 바이오
2025-07-19 06:14:22 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 장기재료 (가중치 점수: 4.01)
2025-07-19 06:14:23 | AnalysisEngine | WARNING  | analyze_comprehensive | ⚠️ 026960 종목명을 찾을 수 없어 기본값 사용: '종목026960'
2025-07-19 06:14:23 | AnalysisEngine | INFO     | analyze_comprehensive | 🔬 026960 (종목026960) 종합 분석 시작 (수급+차트패턴 포함)...
2025-07-19 06:14:23 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 종목026960 (026960) 재료 분석 중...
2025-07-19 06:14:23 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 종목026960 뉴스 검색 중...
2025-07-19 06:14:27 | NewsCollector | INFO     | search_stock_news_naver |    📰 종목026960 뉴스 9개 수집
2025-07-19 06:14:27 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: '추경 효과' 누리고, '관세 리스크' 피하고…내수주 랠리[핫종목]...
2025-07-19 06:14:27 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 수주
2025-07-19 06:14:27 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 코스피 시장에서는 동서(종목코드026960)가 공매도 과열종목으로 지정됐으며, 코스닥 시장...
2025-07-19 06:14:27 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 바이오
2025-07-19 06:14:27 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 장기재료 (가중치 점수: 4.01)
2025-07-19 06:14:27 | AnalysisEngine | INFO     | calculate_news_sentiment_score |    📰 뉴스 분석: 장기재료 (재료점수: 4.0, 최종점수: 67.2)
2025-07-19 06:14:27 | SupplyDemandAnalyzer | INFO     | analyze         | 📊 수급 분석 시작 - 026960
2025-07-19 06:14:27 | SupplyDemandAnalyzer | INFO     | analyze         | ✅ 수급 분석 완료 - 026960 점수: 40.1
2025-07-19 06:14:27 | ChartPatternAnalyzer | INFO     | analyze         | 📈 차트패턴 분석 시작 - 026960 (026960)
2025-07-19 06:14:27 | PatternDetector | INFO     | detect_patterns | 🔍 패턴 감지 시작 - 026960 (026960)
2025-07-19 06:14:27 | PatternDetector | INFO     | detect_patterns | ✅ 패턴 감지 완료 - 026960 (026960): 1개 패턴, 점수: 56.5
2025-07-19 06:14:27 | ChartPatternAnalyzer | INFO     | analyze         | ✅ 026960 (026960) 패턴 분석 완료: 1개 패턴, 점수: 56.5
2025-07-19 06:14:27 | AnalysisEngine | INFO     | analyze_comprehensive | ✅ 026960 분석 완료 - 점수: 58.2, 추천: WEAK_BUY
2025-07-19 06:14:27 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 주성엔지니어링 (036930) 재료 분석 중...
2025-07-19 06:14:27 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 주성엔지니어링 뉴스 검색 중...
2025-07-19 06:14:31 | NewsCollector | INFO     | search_stock_news_naver |    📰 주성엔지니어링 뉴스 9개 수집
2025-07-19 06:14:31 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 국내 1세대 반도체 장비기업주성엔지니어링이 최근 기존 황철주 회장 단독대표 체제에서 3인 ...
2025-07-19 06:14:31 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 인공지능, AI, 연구개발...
2025-07-19 06:14:31 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 앞서주성엔지니어링은 지난해 지주회사 체제 전환을 시도하며 승계 작업을 본격화하려 했다. 다...
2025-07-19 06:14:31 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 승계, 매수
2025-07-19 06:14:31 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: 주성엔지니어링, 中매출 견조하나 하반기 실적 공백 예상…'매수'-SK...
2025-07-19 06:14:31 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 매수
2025-07-19 06:14:31 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: SK증권이 주성엔지니어링(036930)에 대해 “실적은 상고하저, PO(발주)는 상저하고”...
2025-07-19 06:14:31 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 매수
2025-07-19 06:14:31 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 장기재료 (가중치 점수: 15.98)
2025-07-19 06:14:31 | AnalysisEngine | INFO     | analyze_comprehensive | 🔬 036930 (주성엔지니어링) 종합 분석 시작 (수급+차트패턴 포함)...
2025-07-19 06:14:31 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 주성엔지니어링 (036930) 재료 분석 중...
2025-07-19 06:14:31 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 주성엔지니어링 뉴스 검색 중...
2025-07-19 06:14:35 | NewsCollector | INFO     | search_stock_news_naver |    📰 주성엔지니어링 뉴스 9개 수집
2025-07-19 06:14:35 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 국내 1세대 반도체 장비기업주성엔지니어링이 최근 기존 황철주 회장 단독대표 체제에서 3인 ...
2025-07-19 06:14:35 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 인공지능, AI, 연구개발...
2025-07-19 06:14:35 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 앞서주성엔지니어링은 지난해 지주회사 체제 전환을 시도하며 승계 작업을 본격화하려 했다. 다...
2025-07-19 06:14:35 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 승계, 매수
2025-07-19 06:14:35 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: 주성엔지니어링, 中매출 견조하나 하반기 실적 공백 예상…'매수'-SK...
2025-07-19 06:14:35 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 매수
2025-07-19 06:14:35 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: SK증권이 주성엔지니어링(036930)에 대해 “실적은 상고하저, PO(발주)는 상저하고”...
2025-07-19 06:14:35 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 매수
2025-07-19 06:14:35 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 장기재료 (가중치 점수: 15.98)
2025-07-19 06:14:35 | AnalysisEngine | INFO     | calculate_news_sentiment_score |    📰 뉴스 분석: 장기재료 (재료점수: 16.0, 최종점수: 94.9)
2025-07-19 06:14:35 | SupplyDemandAnalyzer | INFO     | analyze         | 📊 수급 분석 시작 - 036930
2025-07-19 06:14:35 | SupplyDemandAnalyzer | INFO     | analyze         | ✅ 수급 분석 완료 - 036930 점수: 51.3
2025-07-19 06:14:35 | ChartPatternAnalyzer | INFO     | analyze         | 📈 차트패턴 분석 시작 - 036930 (036930)
2025-07-19 06:14:35 | PatternDetector | INFO     | detect_patterns | 🔍 패턴 감지 시작 - 036930 (036930)
2025-07-19 06:14:35 | PatternDetector | INFO     | detect_patterns | ✅ 패턴 감지 완료 - 036930 (036930): 0개 패턴, 점수: 50.0
2025-07-19 06:14:35 | ChartPatternAnalyzer | INFO     | analyze         | 📊 036930 (036930) 패턴 감지 결과: 명확한 패턴 없음
2025-07-19 06:14:35 | ChartPatternAnalyzer | INFO     | _create_basic_pattern_result | 📊 036930 기본 패턴 분석 완료: 점수 50, 패턴 ['횡보_패턴']
2025-07-19 06:14:35 | AnalysisEngine | INFO     | analyze_comprehensive | ✅ 036930 분석 완료 - 점수: 65.1, 추천: BUY
2025-07-19 06:14:35 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 카카오뱅크 (323410) 재료 분석 중...
2025-07-19 06:14:35 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 카카오뱅크 뉴스 검색 중...
2025-07-19 06:14:40 | NewsCollector | INFO     | search_stock_news_naver |    📰 카카오뱅크 뉴스 10개 수집
2025-07-19 06:14:40 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 국내 최초 인터넷전문은행 케이뱅크의 코어뱅킹 시스템을 구축한 데 이어 알리바바 마이뱅크, ...
2025-07-19 06:14:40 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 클라우드
2025-07-19 06:14:40 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 모임통장,주식계좌 개설과 같은 혁신 상품을 운영하고 있다. 2024년부터는 펀드 가입, 달...
2025-07-19 06:14:40 | NewsCollector | INFO     | analyze_stock_materials |       키워드: AI, AI
2025-07-19 06:14:40 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: 지난 6월 5일 미국주식시장에 상장된 ‘서클인터넷그룹’에 투자해 짭짤한 수익을 거뒀다. 공...
2025-07-19 06:14:40 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 상장
2025-07-19 06:14:40 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 솔루션기업으로 성장했다. AI 기술 혁신을 이뤄내려는 금융기관은 더욱 늘어날 전망이다. 리...
2025-07-19 06:14:40 | NewsCollector | INFO     | analyze_stock_materials |       키워드: AI, AI
2025-07-19 06:14:40 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 장기재료 (가중치 점수: 12.04)
2025-07-19 06:14:40 | AnalysisEngine | INFO     | analyze_comprehensive | 🔬 323410 (카카오뱅크) 종합 분석 시작 (수급+차트패턴 포함)...
2025-07-19 06:14:40 | NewsCollector | INFO     | analyze_stock_materials | 
🔍 카카오뱅크 (323410) 재료 분석 중...
2025-07-19 06:14:40 | NewsCollector | INFO     | search_stock_news_naver |    🔍 네이버에서 카카오뱅크 뉴스 검색 중...
2025-07-19 06:14:44 | NewsCollector | INFO     | search_stock_news_naver |    📰 카카오뱅크 뉴스 10개 수집
2025-07-19 06:14:44 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 국내 최초 인터넷전문은행 케이뱅크의 코어뱅킹 시스템을 구축한 데 이어 알리바바 마이뱅크, ...
2025-07-19 06:14:44 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 클라우드
2025-07-19 06:14:44 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 모임통장,주식계좌 개설과 같은 혁신 상품을 운영하고 있다. 2024년부터는 펀드 가입, 달...
2025-07-19 06:14:44 | NewsCollector | INFO     | analyze_stock_materials |       키워드: AI, AI
2025-07-19 06:14:44 | NewsCollector | INFO     | analyze_stock_materials |    📄 단기재료: 지난 6월 5일 미국주식시장에 상장된 ‘서클인터넷그룹’에 투자해 짭짤한 수익을 거뒀다. 공...
2025-07-19 06:14:44 | NewsCollector | INFO     | analyze_stock_materials |       키워드: 상장
2025-07-19 06:14:44 | NewsCollector | INFO     | analyze_stock_materials |    📄 장기재료: 솔루션기업으로 성장했다. AI 기술 혁신을 이뤄내려는 금융기관은 더욱 늘어날 전망이다. 리...
2025-07-19 06:14:44 | NewsCollector | INFO     | analyze_stock_materials |       키워드: AI, AI
2025-07-19 06:14:44 | NewsCollector | INFO     | analyze_stock_materials |    ✅ 재료 분석 완료: 장기재료 (가중치 점수: 12.04)
2025-07-19 06:14:44 | AnalysisEngine | INFO     | calculate_news_sentiment_score |    📰 뉴스 분석: 장기재료 (재료점수: 12.0, 최종점수: 91.3)
2025-07-19 06:14:44 | SupplyDemandAnalyzer | INFO     | analyze         | 📊 수급 분석 시작 - 323410
2025-07-19 06:14:44 | SupplyDemandAnalyzer | INFO     | analyze         | ✅ 수급 분석 완료 - 323410 점수: 56.9
2025-07-19 06:14:44 | ChartPatternAnalyzer | INFO     | analyze         | 📈 차트패턴 분석 시작 - 323410 (323410)
2025-07-19 06:14:44 | PatternDetector | INFO     | detect_patterns | 🔍 패턴 감지 시작 - 323410 (323410)
